/oak/stanford/groups/horence/julias/data/SRP365288/fastq/SRX14565338_SRR18431620_1.fastq.gz,1
/oak/stanford/groups/horence/julias/data/SRP365288/fastq/SRX14565341_SRR18431617_1.fastq.gz,1
/oak/stanford/groups/horence/julias/data/SRP365288/fastq/SRX14565342_SRR18431616_1.fastq.gz,1
/oak/stanford/groups/horence/julias/data/SRP365288/fastq/SRX14565346_SRR18431612_1.fastq.gz,1
/oak/stanford/groups/horence/julias/data/SRP365288/fastq/SRX14565361_SRR18431597_1.fastq.gz,-1
/oak/stanford/groups/horence/julias/data/SRP365288/fastq/SRX14565363_SRR18431595_1.fastq.gz,-1
